1,google.com.png,0.0007041036277859118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011788016512119733,0.0,0.0001248703635919961,0.0,6.354725882544331e-07,0.0,0.0,0.0,6.354725882544331e-07,0.0,0.0,1.1120770294452578e-05,0.0,0.0,1.2709451765088661e-05,3.1773629412721652e-06,1.5886814706360826e-06,0.0,2.859626647144949e-06,1.5886814706360826e-06,0.0,2.3194749471286805e-05,0.0,1.9064177647632992e-05,0.0,7.943407353180413e-06,2.5418903530177324e-06,0.00010008693265007321,0.011589431328290222,0.0,3.1773629412721655e-07,0.00011374959329754351,4.130571823653815e-06,4.194119082479258e-05,2.764305758906784e-05,0.0002268637140068326,6.354725882544331e-07,6.672462176671547e-06,9.849825117943712e-06,0.0,9.21435252968928e-06,0.0,4.448308117781031e-06,2.7007585000813403e-05,2.2241540588905156e-06,0.0,3.8128355295265984e-06,1.461586952985196e-05,3.177362941272165e-05,0.0009319205506751261,1.016756141207093e-05,5.401517000162681e-06,3.4950992353993816e-06,2.033512282414186e-05,0.0001401217057101025,0.0001655406092402798,9.913372376769156e-05,0.00010517071335610866,0.00017602590694647794,0.00015219568488693673,0.00010803034000325361,3.1773629412721655e-07,5.210875223686351e-05,3.4950992353993816e-06,1.2709451765088661e-05,9.849825117943712e-06,9.21435252968928e-06,2.637211241255897e-05,3.8128355295265984e-06,1.2709451765088662e-06,2.3194749471286805e-05,3.4950992353993816e-06,2.3512485765414023e-05,7.30793476492598e-06,6.672462176671547e-06,2.2241540588905155e-05,6.036989588417114e-06,1.016756141207093e-05,9.532088823816496e-07,6.354725882544331e-07,3.4950992353993816e-06,1.1756242882707011e-05,1.4298133235724744e-05,2.3194749471286805e-05,1.4298133235724744e-05,0.00010930128517976248,4.766044411908248e-06,1.2709451765088662e-06,6.672462176671547e-06,1.6204551000488043e-05,1.2391715470961445e-05,2.5418903530177322e-05,8.26114364730763e-06,8.896616235562062e-06,1.3344924353343095e-05,7.943407353180413e-06,6.0052159590043926e-05,3.4950992353993816e-06,3.7175146412884335e-05,1.2709451765088662e-06,4.766044411908248e-06,0.00019699650235887423,1.9699650235887424e-05,7.943407353180413e-06,2.1288331706523506e-05,2.5418903530177324e-06,4.384760858955588e-05,2.732532129494062e-05,1.4933605823979176e-05,1.3344924353343095e-05,1.1120770294452578e-05,1.6204551000488043e-05,3.876382788352042e-05,2.732532129494062e-05,1.2391715470961445e-05,3.1773629412721652e-06,9.21435252968928e-06,2.2559276883032373e-05,1.1438506588579795e-05,2.668984870668619e-05,2.859626647144949e-06,1.366266064747031e-05,9.849825117943712e-06,1.9064177647632992e-06,1.016756141207093e-05,1.3344924353343095e-05,8.578879941434847e-06,1.5251342118106394e-05,4.130571823653815e-06,1.9064177647632992e-05,5.083780706035465e-06,3.1773629412721652e-06,8.896616235562062e-06,1.9699650235887424e-05,1.2709451765088661e-05,8.896616235562062e-06,0.0001309073531804132,9.532088823816496e-07,6.3547258825443305e-06,2.827853017732227e-05,1.2709451765088661e-05,3.1773629412721655e-07,0.0001846047868879128,1.461586952985196e-05,8.896616235562062e-06,8.896616235562062e-06,1.9064177647632992e-06,3.145589311859444e-05,9.849825117943712e-06,3.4950992353993816e-06,2.7007585000813403e-05,8.896616235562062e-06,8.578879941434847e-06,1.5886814706360826e-05,3.113815682446722e-05,8.896616235562062e-06,4.130571823653815e-06,9.21435252968928e-06,4.194119082479258e-05,4.130571823653815e-06,1.9064177647632992e-06,2.0652859118269074e-05,6.3547258825443305e-06,2.192380429477794e-05,4.130571823653815e-05,2.859626647144949e-06,3.4950992353993816e-06,1.8110968765251343e-05,2.859626647144949e-06,2.478343094192289e-05,5.719253294289898e-05,2.2241540588905156e-06,5.083780706035465e-06,4.130571823653815e-06,2.4147958353668455e-05,6.51359402960794e-05,1.0803034000325362e-05,1.9064177647632992e-05,1.2709451765088662e-06,3.4950992353993816e-06,2.2559276883032373e-05,4.22589271189198e-05,2.287701317715959e-05,1.5886814706360826e-06,1.6840023588742475e-05,2.637211241255897e-05,6.990198470798763e-06,0.0003323521636570685,1.9064177647632992e-06,1.4933605823979176e-05,1.461586952985196e-05,5.719253294289898e-06,1.2709451765088662e-06,3.0502684236212788e-05,8.26114364730763e-06,9.849825117943712e-06,1.0485297706198146e-05,1.1438506588579795e-05,1.2391715470961445e-05,3.46332560598666e-05,5.719253294289898e-06,1.3980396941597527e-05,3.8128355295265984e-06,1.842870505937856e-05,4.321213600130145e-05,3.781061900113877e-05,0.00015791493818122663,0.0001134318570034163,8.165822759069465e-05,8.737748088498454e-05,0.00011184317553278021,0.0001321782983569221,0.0003053445786562551,8.578879941434847e-05,1.1120770294452578e-05,7.562123800227754e-05,3.876382788352042e-05,0.0007492221815519766,8.165822759069465e-05,5.9098950707662276e-05,4.575402635431918e-05,9.690956970880104e-05,0.00018492252318204002,6.958424841386042e-05,0.0009319205506751261,1.2391715470961445e-05,2.7960793883195053e-05,2.859626647144949e-05,8.578879941434847e-06,1.2709451765088661e-05,5.369743370749959e-05,4.7024971530828045e-05,1.1756242882707011e-05,1.3344924353343095e-05,0.00032599743777452417,8.26114364730763e-05,3.0502684236212788e-05,3.84460915893932e-05,0.3110673270497804,0.0007012440011387669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011788016512119733,6.354725882544331e-07,0.00013916849682772084,0.0,6.354725882544331e-07,3.1773629412721655e-07,0.0,0.0,1.9064177647632992e-06,0.0,0.0,1.1438506588579795e-05,6.354725882544331e-07,0.0,3.84460915893932e-05,6.354725882544331e-07,6.354725882544331e-07,1.016756141207093e-05,1.5886814706360826e-06,1.2709451765088662e-06,0.0,4.670723523670083e-05,1.4298133235724744e-05,1.7793232471124125e-05,0.0,6.672462176671547e-06,6.354725882544331e-07,0.00010008693265007321,0.011589431328290222,3.1773629412721652e-06,3.1773629412721655e-07,0.0,1.5886814706360826e-06,3.177362941272165e-05,1.1756242882707011e-05,6.354725882544331e-07,9.532088823816496e-07,9.532088823816496e-07,1.3980396941597527e-05,6.990198470798763e-06,1.3344924353343095e-05,0.0,8.26114364730763e-06,2.7960793883195053e-05,0.0,0.0,9.532088823816496e-07,3.1773629412721652e-06,3.113815682446722e-05,6.354725882544331e-07,0.000569383439075972,4.766044411908248e-06,2.5418903530177324e-06,9.849825117943712e-06,3.876382788352042e-05,1.2709451765088662e-06,6.672462176671547e-06,2.859626647144949e-05,3.84460915893932e-05,9.532088823816496e-07,4.448308117781031e-06,3.1773629412721655e-07,5.369743370749959e-05,7.30793476492598e-06,6.672462176671547e-06,7.943407353180413e-06,4.766044411908248e-06,2.3512485765414023e-05,2.5418903530177324e-06,3.1773629412721655e-07,1.7157759882869693e-05,2.5418903530177324e-06,1.5251342118106394e-05,9.532088823816496e-07,3.1773629412721652e-06,1.842870505937856e-05,6.036989588417114e-06,1.747549617699691e-05,0.0,1.9064177647632992e-06,2.5418903530177324e-06,7.625671059053197e-06,6.3547258825443305e-06,1.6840023588742475e-05,1.1438506588579795e-05,0.00018301610541727673,1.9064177647632992e-06,3.1773629412721655e-07,6.036989588417114e-06,1.1438506588579795e-05,1.8746441353505775e-05,1.938191394176021e-05,2.7007585000813403e-05,9.532088823816496e-07,4.130571823653815e-06,5.083780706035465e-06,4.734270782495526e-05,1.2709451765088662e-06,2.478343094192289e-05,0.0001709421262404425,3.8128355295265984e-06,3.7175146412884335e-05,8.26114364730763e-06,1.3344924353343095e-05,0.0001245526272978689,4.130571823653815e-06,2.9549475353831138e-05,3.749288270701155e-05,1.652228729461526e-05,1.5886814706360826e-06,9.532088823816496e-06,2.5418903530177322e-05,2.9549475353831138e-05,3.749288270701155e-05,9.532088823816496e-06,5.401517000162681e-06,0.0009344624410281439,1.6840023588742475e-05,6.672462176671547e-05,0.00013726207906295754,0.00014679416788677404,5.274422482511794e-05,4.7978180413209695e-05,5.242648853099073e-05,7.657444688465919e-05,0.00015124247600455508,0.00011311412070928908,6.450046770782495e-05,6.672462176671547e-06,3.3362310883357736e-05,6.990198470798763e-06,4.766044411908248e-06,1.6204551000488043e-05,3.145589311859444e-05,1.652228729461526e-05,5.719253294289898e-06,0.0001172446925329429,8.896616235562062e-06,1.366266064747031e-05,3.558646494224825e-05,0.00018047421506425898,3.1773629412721652e-06,1.7793232471124125e-05,2.192380429477794e-05,8.578879941434847e-06,1.3980396941597527e-05,1.7793232471124125e-05,3.5268728648121036e-05,1.4933605823979176e-05,2.2241540588905156e-06,4.321213600130145e-05,0.00019794971124125588,6.3547258825443305e-06,1.8746441353505775e-05,3.082042053034e-05,9.21435252968928e-06,1.6840023588742475e-05,1.2073979176834227e-05,4.130571823653815e-05,7.943407353180413e-06,4.766044411908248e-06,2.9867211647958352e-05,8.896616235562062e-06,2.192380429477794e-05,0.00010803034000325361,3.8128355295265984e-06,2.5418903530177324e-06,3.177362941272165e-05,6.3547258825443305e-06,2.2559276883032373e-05,5.052007076622743e-05,0.00029263512689116643,2.3512485765414023e-05,1.2709451765088661e-05,1.7793232471124125e-05,7.816312835529527e-05,1.9699650235887424e-05,3.177362941272165e-05,8.896616235562062e-06,6.3547258825443305e-06,2.4465694647795672e-05,3.6221937530502685e-05,1.6204551000488043e-05,4.448308117781031e-06,3.3362310883357736e-05,2.827853017732227e-05,6.672462176671547e-06,0.00036031295754026355,1.2073979176834227e-05,4.384760858955588e-05,1.1120770294452578e-05,8.896616235562062e-06,4.766044411908248e-06,9.055484382625671e-05,3.971703676590207e-05,1.0485297706198146e-05,4.448308117781031e-06,1.2709451765088661e-05,1.5886814706360826e-05,2.383022205954124e-05,1.2391715470961445e-05,1.2391715470961445e-05,8.26114364730763e-06,2.097059541239629e-05,9.849825117943712e-06,3.971703676590207e-05,0.000161410037416626,0.00010612392223849031,8.26114364730763e-05,8.769521717911176e-05,0.00010548844965023589,0.00010040466894420042,0.0003097928867740361,7.87986009435497e-05,8.26114364730763e-06,6.608914917846104e-05,3.971703676590207e-05,0.0001477473767691557,0.00020970595412396291,4.543629006019196e-05,3.685741011875712e-05,9.563862453229217e-05,1.5886814706360826e-05,5.465064258988124e-05,0.0009128563730274931,1.0803034000325362e-05,3.082042053034e-05,1.4933605823979176e-05,6.990198470798763e-06,3.1773629412721652e-06,5.147327964860908e-05,2.9867211647958352e-05,7.30793476492598e-06,1.2391715470961445e-05,1.0803034000325362e-05,1.1438506588579795e-05,1.652228729461526e-05,1.8110968765251343e-05,0.3110946523710753,0.0006961602204327315,0.0,0.0,0.0,0.0,0.00028723360989100377,1.2709451765088662e-06,1.2709451765088662e-06,1.9064177647632992e-06,5.465064258988124e-05,9.532088823816496e-07,6.354725882544331e-07,8.578879941434847e-06,6.354725882544331e-07,0.0,9.21435252968928e-06,1.5886814706360826e-06,1.2709451765088662e-06,3.1773629412721655e-07,1.9064177647632992e-06,0.0,8.578879941434847e-06,3.1773629412721655e-07,4.448308117781031e-06,3.1773629412721655e-07,3.1773629412721652e-06,4.766044411908248e-06,3.1773629412721655e-07,1.3980396941597527e-05,3.4950992353993816e-06,6.354725882544331e-07,1.3344924353343095e-05,7.625671059053197e-06,6.354725882544331e-07,6.990198470798763e-06,4.448308117781031e-06,1.9064177647632992e-06,6.354725882544331e-07,9.532088823816496e-07,1.4298133235724744e-05,1.1120770294452578e-05,2.5418903530177324e-06,1.8110968765251343e-05,6.354725882544331e-07,0.0001324960346510493,0.011589431328290222,3.1773629412721655e-07,3.1773629412721655e-07,0.0,1.3027188059215877e-05,1.2709451765088662e-06,3.4950992353993816e-06,7.943407353180413e-06,0.0005703366479583537,2.859626647144949e-06,2.7960793883195053e-05,2.859626647144949e-06,4.861365300146413e-05,1.3027188059215877e-05,2.2241540588905156e-06,3.7175146412884335e-05,9.532088823816496e-07,9.532088823816496e-07,2.2241540588905156e-06,3.8128355295265984e-06,1.5886814706360826e-05,4.448308117781031e-06,6.990198470798763e-06,7.30793476492598e-06,6.990198470798763e-06,1.1756242882707011e-05,2.764305758906784e-05,1.8746441353505775e-05,6.958424841386042e-05,6.036989588417114e-06,7.943407353180413e-06,6.354725882544331e-07,4.130571823653815e-06,2.2241540588905156e-06,4.448308117781031e-05,2.5418903530177324e-06,4.130571823653815e-06,1.0803034000325362e-05,0.0001884176224174394,5.401517000162681e-06,9.532088823816496e-07,1.2709451765088662e-06,3.3362310883357736e-05,6.354725882544331e-07,1.3980396941597527e-05,9.532088823816496e-07,2.2241540588905156e-06,4.130571823653815e-06,6.036989588417114e-06,1.2073979176834227e-05,1.5886814706360826e-06,1.9064177647632992e-06,5.401517000162681e-06,1.0485297706198146e-05,4.130571823653815e-06,1.9064177647632992e-06,1.1756242882707011e-05,9.595636082641939e-05,3.1773629412721652e-06,1.5886814706360826e-06,6.036989588417114e-06,1.4298133235724744e-05,1.7157759882869693e-05,1.9064177647632992e-06,1.1120770294452578e-05,1.2709451765088662e-06,4.766044411908248e-06,2.5418903530177324e-06,4.670723523670083e-05,0.00016649381812266145,3.1773629412721652e-06,3.1773629412721652e-06,5.719253294289898e-06,3.5268728648121036e-05,1.016756141207093e-05,1.3344924353343095e-05,1.938191394176021e-05,2.859626647144949e-06,3.8128355295265984e-06,1.2073979176834227e-05,9.532088823816496e-06,1.9064177647632992e-06,9.849825117943712e-06,3.399778347161217e-05,3.399778347161217e-05,2.2241540588905156e-06,1.0803034000325362e-05,2.2241540588905156e-06,6.354725882544331e-07,1.8110968765251343e-05,1.1756242882707011e-05,7.30793476492598e-06,1.9064177647632992e-06,1.366266064747031e-05,6.3547258825443305e-06,1.2709451765088662e-06,7.625671059053197e-06,9.532088823816496e-06,1.652228729461526e-05,6.036989588417114e-06,4.448308117781031e-06,8.896616235562062e-06,3.8128355295265984e-06,1.5886814706360826e-06,1.0803034000325362e-05,5.083780706035465e-06,1.2391715470961445e-05,3.1773629412721652e-06,0.00011057223035627135,0.0001693534447698064,1.9064177647632992e-06,2.7007585000813403e-05,3.4950992353993816e-06,6.354725882544331e-07,1.3344924353343095e-05,2.097059541239629e-05,9.532088823816496e-07,9.849825117943712e-06,1.2709451765088662e-06,1.6204551000488043e-05,1.3344924353343095e-05,2.859626647144949e-06,3.939930047177485e-05,8.896616235562062e-06,2.7007585000813403e-05,4.130571823653815e-06,2.9549475353831138e-05,1.2391715470961445e-05,4.448308117781031e-06,1.1120770294452578e-05,1.5886814706360826e-05,3.1773629412721652e-06,1.9064177647632992e-06,2.033512282414186e-05,3.4950992353993816e-06,2.1606068000650723e-05,1.8746441353505775e-05,1.9064177647632992e-06,1.9064177647632992e-06,2.097059541239629e-05,1.5886814706360826e-06,1.0803034000325362e-05,1.6840023588742475e-05,4.766044411908248e-06,4.130571823653815e-06,4.130571823653815e-06,2.0017386530014642e-05,1.4298133235724744e-05,9.532088823816496e-06,3.590420123637547e-05,4.130571823653815e-06,6.3547258825443305e-06,1.3344924353343095e-05,5.0837807060354644e-05,6.036989588417114e-06,2.859626647144949e-06,2.1288331706523506e-05,2.0017386530014642e-05,6.036989588417114e-06,0.0006033812225475841,3.685741011875712e-05,9.468541564991052e-05,5.719253294289898e-06,4.956686188384578e-05,2.5418903530177324e-06,3.781061900113877e-05,2.668984870668619e-05,6.3547258825443305e-06,2.3194749471286805e-05,3.368004717748495e-05,1.9699650235887424e-05,2.9549475353831138e-05,2.573663982430454e-05,1.1438506588579795e-05,5.306196111924516e-05,6.0052159590043926e-05,1.1120770294452578e-05,3.3362310883357736e-05,0.00015664399300471774,0.00010675939482674476,9.818051488530991e-05,8.165822759069465e-05,0.00011692695623881568,8.801295347323897e-05,0.0002977189075972019,9.309673417927444e-05,0.00018206289653489508,6.35472588254433e-05,6.164084106068e-05,0.0001537843663575728,3.7175146412884335e-05,6.036989588417114e-05,0.00019731423865300147,0.00014361680494550188,9.277899788514722e-05,6.481820400195217e-05,0.0009779923133235724,5.274422482511794e-05,7.276161135513259e-05,0.0009824406214413535,7.371482023751424e-05,4.257666341304701e-05,0.00012741225394501384,0.0001884176224174394,6.831330323735155e-05,0.0001134318570034163,9.976919635594599e-05,8.197596388482187e-05,0.00012010431918008785,0.00012772999023914105,0.31110323125101674
